name,lat,lon,province,population,feature_code,geonameid
canete la real,36.95154,-5.0244,Malaga,1901,PPLA3,2520266
canfranc,42.71628,-0.52563,Huesca,633,PPLA3,3126580
cangas,42.26413,-8.78463,Pontevedra,26087,PPLA3,3126577
cangas de onis,43.3514,-5.12916,Asturias,6787,PPLA3,3126571
cangas del narcea,43.18333,-6.55,Asturias,14077,PPLA3,3126572
canicosa de la sierra,41.93673,-3.04089,Burgos,554,PPLA3,3126566
caniles,37.43671,-2.72482,Granada,4755,PPL,2520261
canillas de abajo,40.92266,-5.92905,Salamanca,85,PPLA3,3126562
canillas de aceituno,36.87303,-4.08254,Malaga,1937,PPLA3,2520254
canillas de albaida,36.84665,-3.98678,Malaga,964,PPLA3,2520253
canillas de esgueva,41.75464,-4.12502,Valladolid,91,PPLA3,3126561
canillas de rio tuerto,42.3995,-2.84091,La Rioja,42,PPLA3,3126560
"caniza, a",42.21667,-8.26667,Pontevedra,5511,PPL,3119890
canizal,41.16654,-5.36828,Zamora,501,PPLA3,3126555
canizar,40.76763,-3.06399,Guadalajara,79,PPLA3,3126553
canizar del olivar,40.81622,-0.64567,Teruel,110,PPLA3,3126552
canizares,40.5187,-2.19201,Cuenca,535,PPLA3,3126550
canizo,41.76955,-5.50199,Zamora,274,PPLA3,3126549
canjayar,37.00959,-2.73943,Almeria,1438,PPLA3,2520248
"canonja, la",41.12071,1.18189,Tarragona,5943,ADM3,8630121
canovelles,41.61667,2.28333,Barcelona,16090,PPL,3126534
canoves i samalus,41.68333,2.35,Barcelona,2865,PPL,3126533
canredondo,40.81257,-2.49377,Guadalajara,107,PPLA3,3126528
cantabrana,42.73422,-3.46704,Burgos,31,PPLA3,3126522
cantagallo,40.37239,-5.8189,Salamanca,283,PPLA3,3126516
cantalapiedra,41.1263,-5.18351,Salamanca,1085,PPLA3,3126515
cantalejo,41.2576,-3.92791,Segovia,4007,PPLA3,3126513
cantallops,42.42216,2.92524,Girona,333,PPLA3,3126512
cantalojas,41.23472,-3.24629,Guadalajara,159,PPLA3,3126511
cantalpino,41.05341,-5.33045,Salamanca,1000,PPLA3,3126510
cantaracillo,40.90376,-5.16291,Salamanca,213,PPLA3,3126506
cantavieja,40.52642,-0.40558,Teruel,729,PPLA3,3126503
cantillana,37.61032,-5.82472,Sevilla,10921,PPLA3,2520215
cantimpalos,41.07406,-4.15988,Segovia,1401,PPLA3,3126498
cantiveros,40.95215,-4.95455,Avila,144,PPLA3,3126497
cantoria,37.35146,-2.19209,Almeria,3956,PPLA3,2520209
canyelles,41.28333,1.73333,Barcelona,4275,PPL,3126484
capafonts,41.3,1.03333,Tarragona,101,PPLA3,3126479
caparroso,42.34129,-1.64962,Navarra,2821,PPLA3,3126476
capcanes,41.1,0.78333,Tarragona,444,PPL,3126458
capdepera,39.70237,3.43532,Illes Balears,11421,PPLA3,2520200
capdesaso,41.84287,-0.18316,Huesca,190,PPLA3,3126473
"capela, a",43.42697,-8.06707,Coruna,1376,PPL,3126470
capella,42.19635,0.39637,Huesca,361,PPLA3,3126467
capellades,41.53005,1.68651,Barcelona,5439,PPLA3,3126466
capileira,36.96148,-3.35864,Granada,528,PPLA3,2520194
capilla,38.82037,-5.08417,Badajoz,182,PPLA3,2520192
capillas,42.01362,-4.89051,Palencia,90,PPLA3,3126463
capmany,42.37351,2.92026,Girona,633,PPLA3,3126462
capolat,42.0772,1.75352,Barcelona,90,PPLA3,7577026
carabana,40.25424,-3.23572,Madrid,1905,PPLA3,3126454
carabantes,41.55211,-1.9981,Soria,23,PPLA3,3126450
caracena,41.38321,-3.09146,Soria,18,PPLA3,3126443
caracuel de calatrava,38.84522,-4.06339,Ciudad Real,167,PPL,2520179
carataunas,36.92204,-3.40834,Granada,188,PPLA3,2520172
caravaca de la cruz,38.10558,-1.86343,Murcia,26415,PPL,2520171
caravia,43.46058,-5.19181,Asturias,520,PPL,3126420
carazo,41.96832,-3.3531,Burgos,41,PPLA3,3126417
carbajales de alba,41.65347,-5.99706,Zamora,634,PPLA3,3126403
carbajo,39.60333,-7.19565,Caceres,226,PPLA3,2520169
carbajosa de la sagrada,40.93305,-5.65026,Salamanca,6528,PPLA3,3126397
carballeda de avia,42.3214,-8.16456,Ourense,1487,PPLA3,3126384
carballeda de valdeorras,42.38333,-6.88333,Ourense,1773,PPL,3126387
carballedo,42.52191,-7.8284,Lugo,2532,PPLA3,3126382
"carballino, o",42.43163,-8.07899,Ourense,14246,PPL,3126373
carballo,43.213,-8.69104,Coruna,31358,PPLA3,3126369
carbellino,41.22975,-6.14901,Zamora,226,PPLA3,3126360
carboneras,36.99666,-1.89651,Almeria,8081,PPLA3,2520163
carboneras de guadazaon,39.88333,-1.8,Cuenca,826,PPLA3,2520156
carbonero el mayor,41.12257,-4.26478,Segovia,2600,PPLA3,3126344
carboneros,38.22958,-3.63139,Jaen,663,PPLA3,2520155
carcaboso,40.04968,-6.21375,Caceres,1137,PPLA3,3126335
carcabuey,37.4442,-4.27471,Cordoba,2659,PPLA3,2520151
carcaixent,39.1218,-0.44812,Valencia,20779,PPLA3,2520150
carcar,42.39314,-1.97904,Navarra,1121,PPLA3,3126332
carcastillo,42.37908,-1.44376,Navarra,2549,PPLA3,3126331
carcedo de bureba,42.57818,-3.49831,Burgos,50,PPLA3,3126324
carcedo de burgos,42.28696,-3.62274,Burgos,367,PPLA3,3126323
carcelen,39.10202,-1.30879,Albacete,639,PPLA3,2520145
carcer,39.06667,-0.56667,Valencia,2051,PPLA3,2520144
carcheles,37.65331,-3.63619,Jaen,1497,ADM3,6358547
cardedeu,41.63976,2.35739,Barcelona,17427,PPL,3126317
cardena,38.27023,-4.32358,Cordoba,1669,PPLA3,2520134
cardenadijo,42.30217,-3.66779,Burgos,1220,PPLA3,3126310
cardenajimeno,42.33038,-3.62103,Burgos,994,PPLA3,3126308
cardenas,42.37464,-2.76726,La Rioja,178,PPLA3,3126306
cardenete,39.76667,-1.68333,Cuenca,572,PPLA3,2520131
cardenosa,40.7424,-4.74579,Avila,492,PPLA3,3126304
cardenosa de volpejera,42.23214,-4.70197,Palencia,50,PPLA3,3126302
cardenuela riopico,42.36019,-3.5582,Burgos,148,PPL,3126301
cardiel de los montes,40.06348,-4.65488,Toledo,390,PPLA3,3126296
cardona,41.91371,1.67855,Barcelona,5064,PPL,3126293
"cardoso de la sierra, el",41.14329,-3.39083,Guadalajara,69,PPL,3113933
carenas,41.27755,-1.79754,Zaragoza,167,PPLA3,3126286
carinena,41.33733,-1.22444,Zaragoza,3456,PPLA3,3126278
carino,43.74134,-7.86715,Coruna,4373,PPLA3,3126276
carlet,39.2266,-0.52142,Valencia,15296,PPLA3,2520121
"carlota, la",37.67359,-4.93122,Cordoba,13743,PPL,2516089
carme,41.53198,1.62074,Barcelona,866,PPL,3126266
carmena,39.95562,-4.40149,Toledo,839,PPLA3,2520119
carmenes,42.95863,-5.57346,Leon,437,PPLA3,3126263
carmona,37.47125,-5.64608,Sevilla,28814,PPLA3,2520118
carmonita,39.15455,-6.33864,Badajoz,574,PPLA3,2520114
carnota,42.8233,-9.08913,Coruna,4605,PPLA3,3126254
"carolina, la",38.31833,-3.60023,Jaen,15945,ADM3,6358476
carpio,41.21329,-5.10907,Valladolid,1097,PPLA3,3126243
carpio de azaba,40.59602,-6.6468,Salamanca,108,PPLA3,3126241
"carpio de tajo, el",39.88796,-4.45388,Toledo,2154,PPL,2518606
"carpio, el",37.94085,-4.49696,Cordoba,4555,PPL,2518607
carracedelo,42.55602,-6.73317,Leon,3680,PPLA3,3126237
carral,43.2286,-8.35545,Coruna,6130,PPLA3,3126222
carranque,40.16976,-3.90092,Toledo,4473,PPLA3,3126214
carrascal de barregas,40.97868,-5.76227,Salamanca,1038,PPLA3,3126209
carrascal del obispo,40.76376,-5.99913,Salamanca,241,PPLA3,3126207
carrascal del rio,41.36801,-3.89819,Segovia,174,PPLA3,3126205
carrascalejo,39.63333,-5.21667,Caceres,311,PPLA3,2520092
"carrascalejo, el",39.02282,-6.33732,Badajoz,84,PPL,2518603
carrascosa,40.59092,-2.16305,Cuenca,107,PPLA3,3126197
carrascosa de abajo,41.42338,-3.08955,Soria,28,PPLA3,3126195
carrascosa de haro,39.59757,-2.54182,Cuenca,128,PPLA3,2520087
carrascosa de la sierra,41.89535,-2.28003,Soria,22,PPLA3,3126192
carratraca,36.8529,-4.81998,Malaga,860,PPLA3,2520083
carreno,43.57043,-5.76657,Asturias,10967,ADM3,6359921
carrias,42.48141,-3.28319,Burgos,27,PPLA3,3126172
carriches,39.96417,-4.45864,Toledo,301,PPLA3,2520078
carricola,38.84133,-0.4726,Valencia,98,PPLA3,2520077
carrion de calatrava,39.01897,-3.81683,Ciudad Real,3021,PPLA3,2520072
carrion de los cespedes,37.37007,-6.32923,Sevilla,2559,PPLA3,2520071
carrion de los condes,42.3413,-4.60071,Palencia,2231,PPLA3,3126161
carrizo,42.58395,-5.82881,Leon,2499,PPL,3126155
carrizosa,38.84204,-2.9925,Ciudad Real,1430,PPLA3,2520064
carrocera,42.79605,-5.74374,Leon,565,PPLA3,3126152
cartagena,37.60197,-0.98397,Murcia,213943,PPLA3,2520058
cartajima,36.64548,-5.1541,Malaga,251,PPLA3,2520056
cartama,36.71068,-4.63297,Malaga,23664,PPLA3,2520055
cartaya,37.28114,-7.15071,Huelva,19185,PPLA3,2520052
cartelle,42.25109,-8.07062,Ourense,3163,PPLA3,3126141
cartes,43.32596,-4.06893,Cantabria,5558,PPLA3,3126139
carucedo,42.49029,-6.76565,Leon,655,PPLA3,3126135
casa de uceda,40.84115,-3.36849,Guadalajara,128,PPLA3,3126117
casabermeja,36.8926,-4.42938,Malaga,3686,PPLA3,2520045
casafranca,40.59267,-5.76039,Salamanca,73,PPLA3,3126114
casalarreina,42.54911,-2.90994,La Rioja,1355,PPLA3,3126107
casar de caceres,39.56106,-6.41944,Caceres,4796,PPL,2519985
"casar de escalona, el",40.0464,-4.52507,Toledo,2175,PPL,3123579
casar de palomero,40.29483,-6.25698,Caceres,1419,PPLA3,3126096
"casar, el",40.70021,-3.42541,Guadalajara,11622,PPL,3123578
casarabonela,36.78616,-4.84276,Malaga,2726,PPLA3,2519988
casarejos,41.79651,-3.03251,Soria,203,PPLA3,3126095
casares,36.44689,-5.2858,Malaga,5610,PPLA3,2519980
casares de las hurdes,40.43333,-6.28333,Caceres,489,PPLA3,3126085
casariche,37.29389,-4.75972,Sevilla,5652,PPLA3,2519979
casarrubios del monte,40.18697,-4.03644,Toledo,5600,PPLA3,3126083
casarrubuelos,40.17146,-3.83105,Madrid,3707,PPLA3,3126082
casas altas,40.03333,-1.26667,Valencia,158,PPLA3,3126078
casas bajas,40.01667,-1.26667,Valencia,221,PPLA3,3126076
casas de benitez,39.36667,-2.13333,Cuenca,1018,PPLA3,2519954
casas de don antonio,39.23578,-6.29143,Caceres,205,PPLA3,2519952
casas de don gomez,40.00932,-6.60073,Caceres,332,PPLA3,3126075
casas de don pedro,39.10822,-5.33077,Badajoz,1646,PPL,2519949
casas de fernando alonso,39.35065,-2.32402,Cuenca,1446,PPLA3,2519946
casas de garcimolina,40,-1.41667,Cuenca,30,PPLA3,2519945
casas de guijarro,39.35,-2.16667,Cuenca,140,PPLA3,2519944
casas de haro,39.33355,-2.27273,Cuenca,898,PPLA3,2519943
casas de juan nunez,39.1019,-1.55821,Albacete,1441,PPLA3,2519937
casas de lazaro,38.77056,-2.24044,Albacete,446,PPLA3,2519927
casas de los pinos,39.33375,-2.36984,Cuenca,561,PPLA3,2519908
casas de millan,39.81757,-6.32966,Caceres,674,PPLA3,2519899
casas de miravete,39.72687,-5.74363,Caceres,172,PPLA3,2519898
casas de reina,38.2,-5.96667,Badajoz,208,PPLA3,2519889
casas de san galindo,40.87234,-2.9575,Guadalajara,27,PPLA3,3126061
casas de ves,39.25,-1.33333,Albacete,724,PPLA3,2519882
casas del castanar,40.10785,-5.90509,Caceres,620,PPLA3,3126068
"casas del conde, las",40.50753,-6.04089,Salamanca,57,PPL,3118989
casas del monte,40.2032,-5.96152,Caceres,817,PPLA3,3126066
casas del puerto,40.52869,-5.1974,Avila,105,PPL,3126065
casas-ibanez,39.28333,-1.46667,Albacete,4843,PPL,2519880
casasbuenas,39.76117,-4.12558,Toledo,210,PPLA3,2519967
casaseca de campean,41.37429,-5.74648,Zamora,125,PPLA3,3126058
casaseca de las chanas,41.4387,-5.67547,Zamora,419,PPLA3,3126057
casasimarro,39.36667,-2.03333,Cuenca,3311,PPLA3,2519879
casasola,40.66966,-4.8179,Avila,88,ADM3,6355661
casasola de arion,41.57825,-5.24076,Valladolid,304,PPLA3,3126049
casatejada,39.88642,-5.68193,Caceres,1453,PPL,2519861
casavieja,40.28325,-4.7667,Avila,1575,PPLA3,3126040
casbas de huesca,42.1555,-0.1399,Huesca,287,PPLA3,3126038
cascajares de bureba,42.67884,-3.23768,Burgos,35,PPLA3,3126035
cascajares de la sierra,42.06177,-3.39936,Burgos,41,PPLA3,3126034
cascante,41.99769,-1.68098,Navarra,3990,PPLA3,3126032
cascante del rio,40.19652,-1.11414,Teruel,91,PPLA3,3126031
caseda,42.52255,-1.36636,Navarra,1027,PPLA3,3126027
caseres,41.03333,0.25,Tarragona,250,PPLA3,3126024
casillas,40.3261,-4.57182,Avila,799,PPLA3,3126009
casillas de coria,39.96543,-6.63711,Caceres,441,PPLA3,2519795
casillas de flores,40.38108,-6.75602,Salamanca,203,PPLA3,3126002
casinos,39.7,-0.7,Valencia,2864,PPLA3,2519786
casla,41.16602,-3.65643,Segovia,171,PPLA3,3126000
caso,43.1831,-5.34476,Asturias,1799,PPL,3126777
caspe,41.23402,-0.03945,Zaragoza,10432,PPLA3,3125994
caspuenas,40.69497,-2.97941,Guadalajara,114,PPLA3,3125992
cassa de la selva,41.88784,2.87524,Girona,9925,PPLA3,3125991
casserres,42.01263,1.84416,Barcelona,1578,PPL,3126017
castalla,38.59694,-0.67207,Alicante,10573,PPLA3,2519783
castanar de ibor,39.62843,-5.41709,Caceres,1175,PPL,2519780
castanares de rioja,42.51248,-2.93148,La Rioja,474,PPLA3,3125985
castaneda,43.31407,-3.92198,Cantabria,2525,ADM3,6360666
castano del robledo,37.89677,-6.70376,Huelva,213,PPL,2519776
castaras,36.93164,-3.25406,Granada,274,PPLA3,2519770
castejon,40.38124,-2.5202,Cuenca,188,PPL,3125952
castejon,42.16912,-1.68951,Navarra,4207,PPL,3125951
castejon de alarba,41.18365,-1.63612,Zaragoza,95,PPLA3,3125947
castejon de henares,40.93762,-2.78665,Guadalajara,88,PPLA3,3125945
castejon de las armas,41.30976,-1.81084,Zaragoza,118,PPLA3,3125944
castejon de monegros,41.61802,-0.24013,Huesca,459,PPLA3,3125941
castejon de sos,42.51235,0.49241,Huesca,840,PPLA3,3125939
castejon de tornos,40.99726,-1.42805,Teruel,64,PPLA3,3125938
castejon de valdejasa,41.98204,-0.99393,Zaragoza,257,PPLA3,3125937
castejon del puente,41.96179,0.15883,Huesca,359,PPLA3,3125942
castel de cabra,40.80255,-0.696,Teruel,79,PPLA3,3125933
castelflorite,41.80273,-0.02169,Huesca,102,PPLA3,3125932
castell de cabres,40.66058,0.04217,Castello,17,PPLA3,3125898
castell de castells,38.72555,-0.19242,Alicante,478,PPLA3,2519758
"castell de guadalest, el",38.66938,-0.17715,Alicante,238,ADM3,6355451
castell de l'areny,42.17291,1.94529,Barcelona,73,PPL,3125896
castell de mur,42.12261,0.83912,Lleida,173,PPL,11154443
castell-platja d'aro,41.81751,3.06742,Girona,10527,PPLA3,3125800
castellanos de castro,42.32806,-4.03417,Burgos,53,PPLA3,3125919
castellanos de moriscos,41.01917,-5.59065,Salamanca,1942,PPLA3,3125918
castellanos de villiquera,41.05139,-5.69477,Salamanca,686,PPLA3,3125917
castellanos de zapardiel,41.0845,-4.90984,Avila,107,PPLA3,3125916
castellar,38.25422,-3.13179,Jaen,3543,PPL,2519761
castellar de la frontera,36.31736,-5.45407,Cadiz,3202,PPLA3,2519763
castellar de la muela,40.81902,-1.75932,Guadalajara,37,PPLA3,3125910
castellar de la ribera,42.01585,1.39716,Lleida,159,ADM3,6358820
castellar de n'hug,42.28333,2.01667,Barcelona,175,PPL,3125907
castellar de santiago,38.53928,-3.27573,Ciudad Real,2191,PPLA3,2519762
castellar del riu,42.12299,1.77378,Barcelona,174,PPLA3,7577023
castellar del valles,41.61667,2.08333,Barcelona,23363,PPL,3125915
castellbell i el vilar,41.63395,1.86394,Barcelona,3641,PPL,8379312
castellbisbal,41.47534,1.98174,Barcelona,12407,PPLA3,3125904
castellcir,41.76074,2.16128,Barcelona,784,PPLA3,3125901
castelldans,41.5,0.76667,Lleida,891,PPL,3125899
castelldefels,41.27794,1.97033,Barcelona,62989,PPLA3,3125897
castellet i la gornal,41.26281,1.63369,Barcelona,2252,PPL,3125895
castellfollit de la roca,42.21968,2.54947,Girona,999,PPL,3125893
castellfollit de riubregos,41.76667,1.43333,Barcelona,184,PPLA3,3125891
castellfollit del boix,41.66667,1.7,Barcelona,416,PPLA3,3125892
castellfort,40.50208,-0.19133,Castello,238,PPLA3,3125894
castellgali,41.67492,1.82103,Barcelona,2001,ADM3,6356093
castellnou de bages,41.83444,1.83721,Barcelona,1184,PPLA3,10860498
castellnou de seana,41.64802,0.97093,Lleida,766,PPLA3,3125887
castellnovo,39.86667,-0.45,Castello,1050,PPLA3,2519753
castello d'empuries,42.25673,3.07446,Girona,11794,PPL,3125884
castello de farfanya,41.81667,0.73333,Lleida,549,PPLA3,3125883
castello de rugat,38.88333,-0.36667,Valencia,2326,PPLA3,2519751
castelloli,41.59829,1.70057,Barcelona,563,PPLA3,3125882
castellon de la plana/castello de la plana,39.98567,-0.04935,Castello,180204,PPLA2,2519752
castellonet de la conquesta,38.91667,-0.26667,Valencia,169,PPLA3,2519749
castellote,40.8,-0.31975,Teruel,665,PPLA3,3125880
castellsera,41.75,1,Lleida,993,PPLA3,3125879
castelltercol,41.75,2.11667,Barcelona,2407,PPLA3,3125878
castellvell del camp,41.17549,1.10155,Tarragona,2845,PPL,3125877
castellvi de la marca,41.33366,1.61265,Barcelona,1650,ADM3,6356097
castellvi de rosanes,41.45,1.9,Barcelona,1757,PPLA3,3125876
castelnou,41.22892,-0.36434,Teruel,94,PPLA3,3125874
castelseras,40.98133,-0.14666,Teruel,804,PPLA3,3125853
castielfabib,40.13076,-1.30396,Valencia,301,PPLA3,3125851
castiello de jaca,42.62964,-0.5502,Huesca,280,PPLA3,3125841
castigaleu,42.20374,0.57944,Huesca,80,PPLA3,3125839
castil de peones,42.48347,-3.38461,Burgos,33,PPLA3,3125833
castil de vela,41.98461,-4.9592,Palencia,68,PPLA3,3125831
castilblanco,39.28487,-5.09098,Badajoz,1148,PPLA3,2519747
castilblanco de los arroyos,37.67576,-5.98886,Sevilla,5084,PPLA3,2519746
castildelgado,42.43756,-3.08389,Burgos,49,PPLA3,3125834
castilfale,42.21991,-5.42122,Leon,78,PPLA3,3125830
castilforte,40.55735,-2.43226,Guadalajara,64,PPLA3,3125829
castilfrio de la sierra,41.91929,-2.30497,Soria,29,PPLA3,3125828
castiliscar,42.37662,-1.27326,Zaragoza,214,PPLA3,3125827
castillazuelo,42.06774,0.06491,Huesca,164,PPLA3,3125824
castilleja de guzman,37.40955,-6.05515,Sevilla,2829,PPLA3,2519739
castilleja de la cuesta,37.38594,-6.05258,Sevilla,17505,PPLA3,2519738
castilleja del campo,37.38627,-6.33443,Sevilla,642,PPLA3,2519737
castillejar,37.71697,-2.6406,Granada,1564,PPLA3,2519736
castillejo de iniesta,39.53333,-1.76667,Cuenca,192,PPLA3,2519730
castillejo de martin viejo,40.69728,-6.63763,Salamanca,250,PPLA3,3125818
castillejo de mesleon,41.281,-3.60137,Segovia,144,PPLA3,3125817
castillejo de robledo,41.55867,-3.49689,Soria,136,PPLA3,3125816
castillejo-sierra,40.37477,-2.1404,Cuenca,33,PPLA3,3125814
castillo de bayuela,40.10032,-4.68562,Toledo,1024,PPLA3,3125799
castillo de garcimunoz,39.65928,-2.3803,Cuenca,174,PPLA3,2519713
"castillo de las guardas, el",37.69676,-6.36547,Sevilla,1575,PPL,2513861
castillo de locubin,37.52858,-3.9422,Jaen,4659,PPLA3,2519711
castillo de villamalefa,40.13333,-0.38333,Castello,112,PPLA3,3125795
castillo-albaranez,40.29869,-2.39277,Cuenca,24,PPLA3,3125803
castillonroy,41.88609,0.54769,Huesca,322,ADM3,6358330
castillonuevo,42.6827,-1.03121,Navarra,16,PPLA3,3125791
castilnuevo,40.81431,-1.85782,Guadalajara,8,PPLA3,3125787
castilruiz,41.87678,-2.0593,Soria,212,PPLA3,3125786
castraz,40.70517,-6.33383,Salamanca,49,PPLA3,3125775
castrejon de la pena,42.80795,-4.59901,Palencia,444,PPLA3,3125771
castrejon de trabancos,41.24555,-5.17538,Valladolid,216,ADM3,6362165
castrelo de mino,42.28463,-8.10627,Ourense,1754,PPLA3,3125758
castrelo do val,41.9904,-7.42172,Ourense,1169,PPL,3125759
castril,37.79581,-2.78002,Granada,2378,PPLA3,2519703
castrillo de cabrera,42.34036,-6.54451,Leon,141,PPLA3,3125749
castrillo de don juan,41.79086,-4.07031,Palencia,239,PPLA3,3125747
castrillo de duero,41.57494,-4.01547,Valladolid,144,PPLA3,3125746
castrillo de la guarena,41.23043,-5.3255,Zamora,132,PPLA3,3125744
castrillo de la reina,41.98714,-3.2356,Burgos,217,PPLA3,3125743
castrillo de la valduerna,42.32393,-6.13455,Leon,181,PPLA3,3125741
castrillo de la vega,41.65166,-3.78089,Burgos,644,PPLA3,3125740
castrillo de onielo,41.8582,-4.30125,Palencia,121,PPLA3,3125735
castrillo de riopisuerga,42.55192,-4.28507,Burgos,71,PPL,3120753
castrillo de villavega,42.45463,-4.48069,Palencia,210,PPLA3,3125726
castrillo del val,42.31401,-3.58501,Burgos,805,PPLA3,3125737
castrillo mota de judios,42.30782,-4.17283,Burgos,64,PPL,3125725
castrillo-tejeriego,41.7034,-4.37142,Valladolid,197,PPLA3,3125722
castrillon,43.54793,-5.99381,Asturias,22950,PPLA3,6697214
castro caldelas,42.37366,-7.42578,Ourense,1486,PPLA3,3125681
castro de filabres,37.18484,-2.44024,Almeria,157,PPLA3,2519698
castro de fuentiduena,41.42044,-3.85528,Segovia,51,PPLA3,3125672
castro de rei,43.20866,-7.40026,Lugo,5422,PPL,3125667
castro del rio,37.69125,-4.48058,Cordoba,8087,PPLA3,2519697
castro-urdiales,43.38285,-3.22043,Cantabria,32522,PPLA3,3125621
castrobol,42.13717,-5.31423,Valladolid,70,PPLA3,3125683
castrocalbon,42.19706,-5.98226,Leon,1037,PPLA3,3125682
castrocontrigo,42.18363,-6.19022,Leon,895,PPLA3,3125679
castrodeza,41.64921,-4.95888,Valladolid,170,PPLA3,3125664
castrogonzalo,41.99099,-5.60301,Zamora,495,PPLA3,3125658
castrojeriz,42.28804,-4.13781,Burgos,849,ADM3,6356404
castrojimeno,41.39659,-3.84726,Segovia,37,PPLA3,3125656
castromembibre,41.67246,-5.30473,Valladolid,73,PPLA3,3125649
castromocho,42.03104,-4.82404,Palencia,247,PPLA3,3125646
castromonte,41.77355,-5.03909,Valladolid,358,PPLA3,3125645
castronuevo,41.72046,-5.54315,Zamora,274,PPLA3,3125638
castronuevo de esgueva,41.6818,-4.58866,Valladolid,378,PPLA3,3125637
castronuno,41.38918,-5.26408,Valladolid,954,PPLA3,3125636
castropodame,42.57943,-6.46837,Leon,1805,PPLA3,3125633
castropol,43.52777,-7.03048,Asturias,3713,PPLA3,3125632
castroponce,42.12646,-5.18245,Valladolid,166,PPLA3,3125631
castroserna de abajo,41.20835,-3.73387,Segovia,59,PPLA3,3125627
castroserracin,41.39329,-3.80196,Segovia,55,PPLA3,3125625
castrotierra de valmadrigal,42.34652,-5.24692,Leon,116,PPL,3125623
castroverde,43.0302,-7.32428,Lugo,2887,PPLA3,3125616
castroverde de campos,41.97049,-5.31434,Zamora,376,PPLA3,3125615
castroverde de cerrato,41.75609,-4.22151,Valladolid,245,PPLA3,3125614
castroviejo,42.32938,-2.66122,La Rioja,60,PPLA3,8659148
castuera,38.73204,-5.5439,Badajoz,6422,PPL,2519696
catadau,39.26667,-0.56667,Valencia,2766,PPLA3,2519694
catarroja,39.4,-0.4,Valencia,27697,PPLA3,2519690
cati,40.47156,0.02275,Castello,841,PPLA3,3125605
catoira,42.66748,-8.72323,Pontevedra,3484,PPLA3,3125602
catral,38.16061,-0.80209,Alicante,9083,PPLA3,2519688
caudete,38.70679,-0.98723,Albacete,10551,PPLA3,2519685
caudete de las fuentes,39.55965,-1.27853,Valencia,747,PPLA3,2519683
caudiel,39.95,-0.56667,Castello,739,PPL,2519682
cava,42.31834,1.61469,Lleida,46,ADM3,6358825
cavia,42.28398,-3.84427,Burgos,283,ADM3,6356381
cayuela,42.27223,-3.81895,Burgos,188,PPLA3,3125581
cazalegas,40.00958,-4.67606,Toledo,1852,PPLA3,3125579
cazalilla,37.98389,-3.88295,Jaen,928,PPLA3,2519677
cazalla de la sierra,37.93333,-5.75,Sevilla,5083,PPLA3,2519675
cazorla,37.91495,-3.00342,Jaen,7984,PPLA3,2519672
cazurra,41.41583,-5.70454,Zamora,82,PPLA3,3125571
cea,42.46278,-5.01152,Leon,515,PPL,3125570
cebanico,42.72526,-5.02568,Leon,186,PPLA3,3125560
cebolla,39.94897,-4.57175,Toledo,3862,PPLA3,2519664
cebrecos,41.98408,-3.59661,Burgos,51,PPLA3,3125552
cebreros,40.45835,-4.46433,Avila,3478,PPLA3,3125548
cebrones del rio,42.25726,-5.82622,Leon,546,PPLA3,3125547
ceclavin,39.82231,-6.77329,Caceres,2026,PPLA3,2519659
cedeira,43.66044,-8.05719,Coruna,7254,PPLA3,3125537
